personId,firstName,lastName,PlayerName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber,
202388,Donald,Sloan,Donald Sloan,15/1/1988,Texas A&M,USA,75,205,TRUE,FALSE,FALSE,-1,-1,-1,
202389,Timofey,Mozgov,Timofey Mozgov,16/7/1986,Khimki,Russia,85,275,FALSE,FALSE,TRUE,-1,-1,-1,
202390,Gary,Neal,Gary Neal,3/10/1984,Towson,USA,76,210,TRUE,FALSE,FALSE,-1,-1,-1,
202391,Jeremy,Lin,Jeremy Lin,23/8/1988,Harvard,USA,75,200,TRUE,FALSE,FALSE,-1,-1,-1,
202392,Marqus,Blakely,Marqus Blakely,22/10/1988,Vermont,USA,77,225,FALSE,TRUE,FALSE,-1,-1,-1,
202393,Vernon,Goodridge,Vernon Goodridge,,,,,,,,,,,,
202394,Matt,Janning,Matt Janning,,,,,,,,,,,,
202395,Sherron,Collins,Sherron Collins,18/3/1987,Kansas,USA,71,205,TRUE,FALSE,FALSE,-1,-1,-1,
202396,Samardo,Samuels,Samardo Samuels,9/1/1989,Louisville,Jamaica,,,,,,-1,-1,-1,
202397,Ish,Smith,Ish Smith,5/7/1988,Wake Forest,USA,72,202397,FALSE,FALSE,FALSE,-22,-22,-22,
202399,Jeff,Adrien,Jeff Adrien,10/2/1986,Connecticut,USA,,,,,,-1,-1,-1,
202400,Anthony,Mason,Anthony Mason,,,,,,,,,,,,
202402,Kevin,Palmer,Kevin Palmer,,,,,,,,,,,,
202404,Drew,Naymick,Drew Naymick,,,,,,,,,,,,
202405,Tweety,Carter,Tweety Carter,,,,,,,,,,,,
202406,Jerome,Dyson,Jerome Dyson,1/5/1987,Connecticut,USA,75,202406,TRUE,FALSE,FALSE,-22,-22,-22,
202407,Elijah,Millsap,Elijah Millsap,12/8/1987,Alabama-Birmingham,USA,79,215,TRUE,TRUE,FALSE,-1,-1,-1,
202408,Marcus,Cousin,Marcus Cousin,18/12/1986,Houston,USA,83,255,FALSE,TRUE,FALSE,-1,-1,-1,
202409,Ricardo,Marsh,Ricardo Marsh,,,,,,,,,,,,
202410,Evan,Brock,Evan Brock,,,,,,,,,,,,
202411,Richard,Delk,Richard Delk,,,,,,,,,,,,
202412,Manny,Harris,Manny Harris,21/9/1989,Michigan,USA,77,185,TRUE,FALSE,FALSE,-1,-1,-1,
202416,Jon,Scheyer,Jon Scheyer,,,,,,,,,,,,
202417,Stephen,Dennis,Stephen Dennis,,,,,,,,,,,,
202418,Matt,Rogers,Matt Rogers,,,,,,,,,,,,
202419,Chris,Johnson,Chris Johnson,17/7/1985,Louisiana State,USA,83,210,FALSE,TRUE,FALSE,-1,-1,-1,
202420,Eric,Boateng,Eric Boateng,,,,,,,,,,,,
202421,Ryan,Thompson,Ryan Thompson,,,,,,,,,,,,
202423,Chris,Kramer,Chris Kramer,,,,,,,,,,,,
202446,Jamar,Smith,Jamar Smith,,,,,,,,,,,,
202458,Justin,Dentmon,Justin Dentmon,5/9/1985,Washington,USA,71,185,TRUE,FALSE,FALSE,-1,-1,-1,
202464,Devin,Sweetney,Devin Sweetney,,,,,,,,,,,,
202498,Lance,Thomas,Lance Thomas,24/4/1988,Duke,USA,80,202498,FALSE,TRUE,FALSE,-22,-22,-22,
202513,Stefhon,Hannah,Stefhon Hannah,,,,,,,,,,,,
202518,Kammron,Taylor,Kammron Taylor,,,,,,,,,,,,
202536,Jerry,Smith,Jerry Smith,26/9/1987,Louisville,USA,74,190,TRUE,FALSE,FALSE,1963,2,12,
202545,Luke,Zeller,Luke Zeller,7/4/1987,Notre Dame,USA,83,245,FALSE,TRUE,TRUE,-1,-1,-1,
202550,Josh,Bostic,Josh Bostic,,,,,,,,,,,,
202586,DeShawn,Sims,DeShawn Sims,,,,,,,,,,,,
202620,Arinze,Onuaku,Arinze Onuaku,13/7/1987,Syracuse,USA,81,255,FALSE,TRUE,TRUE,-1,-1,-1,
202622,Courtney,Fortson,Courtney Fortson,23/5/1988,Arkansas,USA,71,185,TRUE,FALSE,FALSE,-1,-1,-1,
202681,Kyrie,Irving,Kyrie Irving,,,,,,FALSE,FALSE,FALSE,,,,
202682,Derrick,Williams,Derrick Williams,25/5/1991,Arizona,USA,80,240,FALSE,TRUE,FALSE,2011,1,2,
202683,Enes,Freedom,Enes Freedom,20/5/1992,Fenerbahce,Turkey,82,250,FALSE,FALSE,TRUE,2011,1,3,
202684,Tristan,Thompson,Tristan Thompson,,,,,,,,,,,,
202685,Jonas,Valanciunas,Jonas Valanciunas,,,,,,FALSE,FALSE,TRUE,,,,
202686,Jan,Vesely,Jan Vesely,24/4/1990,Partizan,Czech Republic,84,242,FALSE,TRUE,FALSE,2011,1,6,
202687,Bismack,Biyombo,Bismack Biyombo,28/8/1992,Baloncesto Fuenlabrada,DRC,80,255,FALSE,FALSE,TRUE,2011,1,7,
202688,Brandon,Knight,Brandon Knight,2/12/1991,Kentucky,USA,74,182,TRUE,FALSE,FALSE,2011,1,8,
202689,Kemba,Walker,Kemba Walker,8/5/1990,Connecticut,USA,72,184,TRUE,FALSE,FALSE,2011,1,9,
202690,Jimmer,Fredette,Jimmer Fredette,25/2/1989,Brigham Young,USA,74,195,TRUE,FALSE,FALSE,2011,1,10,
202691,Klay,Thompson,Klay Thompson,,,,,,FALSE,TRUE,FALSE,,,,
202692,Alec,Burks,Alec Burks,,,,,,TRUE,FALSE,FALSE,,,,
202693,Markieff,Morris,Markieff Morris,,,,,,FALSE,TRUE,FALSE,,,,
202694,Marcus,Morris Sr.,Marcus Morris Sr.,2/9/1989,Kansas,USA,80,202694,FALSE,TRUE,FALSE,2011,1,14,
202695,Kawhi,Leonard,Kawhi Leonard,,,,,,FALSE,TRUE,FALSE,,,,
202696,Nikola,Vucevic,Nikola Vucevic,,,,,,FALSE,FALSE,FALSE,,,,
202697,Iman,Shumpert,Iman Shumpert,26/6/1990,Georgia Tech,USA,77,212,TRUE,FALSE,FALSE,2011,1,17,
202698,Chris,Singleton,Chris Singleton,21/11/1989,Florida State,USA,81,228,FALSE,TRUE,FALSE,2011,1,18,
202699,Tobias,Harris,Tobias Harris,,,,,,FALSE,FALSE,FALSE,,,,
202700,Donatas,Motiejunas,Donatas Motiejunas,20/9/1990,Lithuania,Lithuania,84,220,FALSE,TRUE,TRUE,2011,1,20,
202701,Nolan,Smith,Nolan Smith,25/7/1988,Duke,USA,74,185,TRUE,FALSE,FALSE,2011,1,21,
202702,Kenneth,Faried,Kenneth Faried,19/11/1989,Morehead State,USA,80,202702,FALSE,TRUE,TRUE,2011,1,22,
202703,Nikola,Mirotic,Nikola Mirotic,11/2/1991,Real Madrid,Montenegro,82,250,FALSE,TRUE,FALSE,2011,1,23,
202704,Reggie,Jackson,Reggie Jackson,,,,,,,,,,,,
202705,MarShon,Brooks,MarShon Brooks,26/1/1989,Providence,USA,77,200,TRUE,FALSE,FALSE,2011,1,25,
202706,Jordan,Hamilton,Jordan Hamilton,6/10/1990,Texas-Austin,USA,79,220,TRUE,TRUE,FALSE,2011,1,26,
202707,JaJuan,Johnson,JaJuan Johnson,8/2/1989,Purdue,USA,82,221,FALSE,TRUE,FALSE,2011,1,27,
202708,Norris,Cole,Norris Cole,13/10/1988,Cleveland State,USA,74,175,TRUE,FALSE,FALSE,2011,1,28,
202709,Cory,Joseph,Cory Joseph,,,,,,TRUE,FALSE,FALSE,,,,
202710,Jimmy,Butler,Jimmy Butler,,,,,,FALSE,TRUE,FALSE,,,,
202711,Bojan,Bogdanovic,Bojan Bogdanovic,18/4/1989,Fenerbahce,Croatia,79,226,FALSE,TRUE,FALSE,2011,2,31,
202712,Justin,Harper,Justin Harper,30/8/1989,Richmond,USA,82,225,FALSE,TRUE,FALSE,2011,2,32,
202713,Kyle,Singler,Kyle Singler,4/5/1988,Duke,USA,80,228,FALSE,TRUE,FALSE,2011,2,33,
202714,Shelvin,Mack,Shelvin Mack,22/4/1990,Butler,USA,75,203,TRUE,FALSE,FALSE,2011,2,34,
202715,Tyler,Honeycutt,Tyler Honeycutt,15/7/1990,UCLA,USA,80,188,FALSE,TRUE,FALSE,2011,2,35,
202716,Jordan,Williams,Jordan Williams,11/10/1990,Maryland,USA,82,202716,FALSE,FALSE,TRUE,2011,2,36,
202717,Trey,Thompkins,Trey Thompkins,29/5/1990,Georgia,USA,82,245,FALSE,TRUE,FALSE,2011,2,37,
202718,Chandler,Parsons,Chandler Parsons,25/10/1988,Florida,USA,81,230,FALSE,TRUE,FALSE,2011,2,38,
202719,Jeremy,Tyler,Jeremy Tyler,21/6/1991,Tokyo Apache,USA,82,250,FALSE,TRUE,FALSE,2011,2,39,
202720,Jon,Leuer,Jon Leuer,14/5/1989,Wisconsin,USA,82,228,FALSE,TRUE,FALSE,2011,2,40,
202721,Darius,Morris,Darius Morris,3/1/1991,Michigan,USA,76,195,TRUE,FALSE,FALSE,2011,2,41,
202722,Davis,Bertans,Davis Bertans,12/11/1992,Baskonia,Latvia,82,225,FALSE,TRUE,FALSE,2011,2,42,
202723,Malcolm,Lee,Malcolm Lee,22/5/1990,UCLA,USA,77,202723,FALSE,FALSE,FALSE,2011,2,43,
202724,Charles,Jenkins,Charles Jenkins,28/2/1989,Hofstra,USA,75,215,TRUE,FALSE,FALSE,2011,2,44,
202725,Josh,Harrellson,Josh Harrellson,12/2/1989,Kentucky,USA,82,275,FALSE,TRUE,TRUE,2011,2,45,
202726,Andrew,Goudelock,Andrew Goudelock,7/12/1988,College of Charleston,USA,75,200,TRUE,FALSE,FALSE,2011,2,46,
202727,Travis,Leslie,Travis Leslie,29/3/1990,Georgia,USA,,,,,,2011,2,47,
202728,Keith,Benson,Keith Benson,13/8/1988,Oakland,USA,83,230,FALSE,TRUE,TRUE,2011,2,48,
202729,Josh,Selby,Josh Selby,27/3/1991,Kansas,USA,74,183,TRUE,FALSE,FALSE,2011,2,49,
202730,Lavoy,Allen,Lavoy Allen,4/2/1989,Temple,USA,81,260,FALSE,TRUE,TRUE,2011,2,50,
202731,Vernon,Macklin,Vernon Macklin,25/9/1986,Florida,USA,82,227,FALSE,TRUE,FALSE,2011,2,52,
202732,DeAndre,Liggins,DeAndre Liggins,31/3/1988,Kentucky,USA,78,209,TRUE,FALSE,FALSE,2011,2,53,
202734,E'Twaun,Moore,E'Twaun Moore,25/2/1989,Purdue,USA,75,191,TRUE,FALSE,FALSE,2011,2,55,
202738,Isaiah,Thomas,Isaiah Thomas,7/2/1989,Washington,USA,69,185,TRUE,FALSE,FALSE,2011,2,60,
202770,Tristan,Thompson,Tristan Thompson,,,,,,,,,,,,
202775,Edwin,Ubiles,Edwin Ubiles,26/11/1986,Siena,Puerto Rico,78,204,TRUE,TRUE,FALSE,-1,-1,-1,
202779,Dwight,Buycks,Dwight Buycks,6/3/1989,Marquette,USA,75,190,TRUE,FALSE,FALSE,-1,-1,-1,
202792,Tyren,Johnson,Tyren Johnson,,,,,,,,,,,,
202797,Lawrence,Hill,Lawrence Hill,,,,,,,,,,,,
202808,Chris,Daniels,Chris Daniels,,,,,,,,,,,,
202809,Cory,Higgins,Cory Higgins,14/6/1989,Colorado,USA,77,180,TRUE,FALSE,FALSE,-1,-1,-1,
202810,D.J.,Kennedy,D.J. Kennedy,5/11/1989,St. John's (NY),USA,77,214,TRUE,TRUE,FALSE,-1,-1,-1,
202814,Mychel,Thompson,Mychel Thompson,1/6/1988,Pepperdine,USA,78,211,FALSE,TRUE,FALSE,-1,-1,-1,
202815,Jake,Anderson,Jake Anderson,,,,,,,,,,,,
202820,Jarrid,Famous,Jarrid Famous,,,,,,,,,,,,
202841,Cameron,Jones,Cameron Jones,,,,,,,,,,,,
202862,Dennis,Horner,Dennis Horner,5/2/1988,North Carolina State,USA,81,230,FALSE,TRUE,FALSE,-1,-1,-1,
202872,Durrell,Summers,Durrell Summers,,,,,,,,,,,,
202874,Chris,Wright,Chris Wright,30/9/1988,Dayton,USA,81,226,FALSE,TRUE,FALSE,-1,-1,-1,
202880,Jeff,Foote,Jeff Foote,14/7/1987,Cornell,USA,84,265,FALSE,TRUE,TRUE,-1,-1,-1,
202904,Gilbert,Brown,Gilbert Brown,,,,,,,,,,,,
202912,Frank,Hassell,Frank Hassell,,,,,,,,,,,,
202918,Xavier,Silas,Xavier Silas,22/1/1988,Northern Illinois,USA,77,205,TRUE,FALSE,FALSE,2011,,,
202933,Julyan,Stone,Julyan Stone,7/12/1988,Texas-El Paso,USA,78,202933,TRUE,FALSE,FALSE,-22,-22,-22,
202935,Adrian,Oliver,Adrian Oliver,,,,,,,,,,,,
202951,Jeremy,Pargo,Jeremy Pargo,17/3/1986,Gonzaga,USA,74,202951,FALSE,FALSE,FALSE,2009,0,0,
202952,Malcolm,Thomas,Malcolm Thomas,8/11/1988,San Diego State,USA,81,225,FALSE,TRUE,FALSE,-1,-1,-1,
202954,Brad,Wanamaker,Brad Wanamaker,25/7/1989,Pittsburgh,USA,75,210,TRUE,FALSE,FALSE,-1,-1,-1,
202956,Gary,Flowers,Gary Flowers,,,,,,,,,,,,
202957,Drew,Neitzel,Drew Neitzel,,,,,,,,,,,,
202959,Tommy,Mitchell,Tommy Mitchell,,,,,,,,,,,,
202961,Julian,Khazzouh,Julian Khazzouh,,,,,,,,,,,,
202962,Greg,Smith,Greg Smith,8/1/1991,Fresno State,USA,82,250,FALSE,FALSE,TRUE,-1,-1,-1,
202963,Jerome,Randle,Jerome Randle,,,,,,,,,,,,
202970,Gustavo,Ayon,Gustavo Ayon,1/4/1985,Baloncesto Fuenlabrada,Mexico,,,,,,-1,-1,-1,
203006,Josh,Akognon,Josh Akognon,10/2/1986,California State-Fullerton,USA,71,203006,TRUE,FALSE,FALSE,-22,-22,-22,
203076,Anthony,Davis,Anthony Davis,,,,,,FALSE,FALSE,TRUE,,,,
203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,26/9/1993,Kentucky,USA,78,232,FALSE,TRUE,FALSE,2012,1,2,
203078,Bradley,Beal,Bradley Beal,,,,,,TRUE,FALSE,FALSE,,,,
203079,Dion,Waiters,Dion Waiters,10/12/1991,Syracuse,USA,75,210,TRUE,FALSE,FALSE,2012,1,4,
203080,Thomas,Robinson,Thomas Robinson,17/3/1991,Kansas,USA,82,237,FALSE,TRUE,FALSE,2012,1,5,
203081,Damian,Lillard,Damian Lillard,,,,,,FALSE,FALSE,FALSE,,,,
203082,Terrence,Ross,Terrence Ross,5/2/1991,Washington,USA,79,206,TRUE,TRUE,FALSE,2012,1,8,
203083,Andre,Drummond,Andre Drummond,,,,,,FALSE,FALSE,TRUE,,,,
203084,Harrison,Barnes,Harrison Barnes,,,,,,FALSE,FALSE,FALSE,,,,
203085,Austin,Rivers,Austin Rivers,1/8/1992,Duke,USA,76,200,TRUE,FALSE,FALSE,2012,1,10,
203086,Meyers,Leonard,Meyers Leonard,27/2/1992,Illinois,USA,84,260,FALSE,TRUE,TRUE,2012,1,11,
203087,Jeremy,Lamb,Jeremy Lamb,30/5/1992,Connecticut,USA,77,180,TRUE,TRUE,FALSE,2012,1,12,
203088,Kendall,Marshall,Kendall Marshall,19/8/1991,North Carolina,USA,76,200,TRUE,FALSE,FALSE,2012,1,13,
203089,John,Henson,John Henson,28/12/1990,North Carolina,USA,81,219,FALSE,TRUE,TRUE,2012,1,14,
203090,Maurice,Harkless,Maurice Harkless,11/5/1993,St. John's,USA,79,203090,TRUE,TRUE,FALSE,2012,1,15,
203091,Royce,White,Royce White,10/4/1991,Iowa State,USA,80,260,FALSE,TRUE,FALSE,2012,1,16,
203092,Tyler,Zeller,Tyler Zeller,17/1/1990,North Carolina,USA,83,203092,FALSE,TRUE,TRUE,2012,1,17,
203093,Terrence,Jones,Terrence Jones,9/1/1992,Kentucky,USA,81,252,FALSE,TRUE,FALSE,2012,1,18,
203094,Andrew,Nicholson,Andrew Nicholson,8/12/1989,St. Bonaventure,Canada,81,250,FALSE,TRUE,FALSE,2012,1,19,
203095,Evan,Fournier,Evan Fournier,29/10/1992,Poitiers Basket 86,France,78,205,TRUE,TRUE,FALSE,2012,1,20,
203096,Jared,Sullinger,Jared Sullinger,4/3/1992,Ohio State,USA,81,260,FALSE,TRUE,TRUE,2012,1,21,
203097,Fab,Melo,Fab Melo,20/6/1990,Syracuse,Brazil,84,255,FALSE,FALSE,TRUE,2012,1,22,
203098,John,Jenkins,John Jenkins,6/3/1991,Vanderbilt,USA,76,215,TRUE,FALSE,FALSE,2012,1,23,
203099,Jared,Cunningham,Jared Cunningham,22/5/1991,Oregon State,USA,76,195,TRUE,FALSE,FALSE,2012,1,24,
203100,Tony,Wroten,Tony Wroten,13/4/1993,Washington,USA,78,205,TRUE,FALSE,FALSE,2012,1,25,
203101,Miles,Plumlee,Miles Plumlee,1/9/1988,Duke,USA,83,249,FALSE,FALSE,TRUE,2012,1,26,
203102,Arnett,Moultrie,Arnett Moultrie,18/11/1990,Mississippi State,USA,82,240,FALSE,TRUE,FALSE,2012,1,27,
203103,Perry,Jones III,Perry Jones III,24/9/1991,Baylor,USA,83,235,FALSE,TRUE,FALSE,2012,1,28,
203104,Marquis,Teague,Marquis Teague,28/2/1993,Kentucky,USA,74,189,TRUE,FALSE,FALSE,2012,1,29,
203105,Festus,Ezeli,Festus Ezeli,21/10/1989,Vanderbilt,Nigeria,83,265,FALSE,FALSE,TRUE,2012,1,30,
203106,Jeffery,Taylor,Jeffery Taylor,23/5/1989,Vanderbilt,Sweden,,203106,FALSE,FALSE,FALSE,2012,2,31,
203107,Tomas,Satoransky,Tomas Satoransky,30/10/1991,,Czech Republic,79,210,TRUE,FALSE,FALSE,2012,2,32,
203108,Bernard,James,Bernard James,7/2/1985,Florida State,USA,82,235,FALSE,FALSE,TRUE,2012,2,33,
203109,Jae,Crowder,Jae Crowder,,,,,,,,,,,,
203110,Draymond,Green,Draymond Green,,,,,,FALSE,FALSE,FALSE,,,,
203111,Orlando,Johnson,Orlando Johnson,11/3/1989,California-Santa Barbara,USA,77,203111,FALSE,FALSE,FALSE,2012,2,36,
203112,Quincy,Acy,Quincy Acy,6/10/1990,Baylor,USA,79,240,FALSE,TRUE,FALSE,2012,2,37,
203113,Quincy,Miller,Quincy Miller,18/11/1992,Baylor,USA,81,210,FALSE,TRUE,FALSE,2012,2,38,
203114,Khris,Middleton,Khris Middleton,,,,,,TRUE,FALSE,FALSE,,,,
203115,Will,Barton,Will Barton,6/1/1991,Memphis,USA,77,181,TRUE,FALSE,FALSE,2012,2,40,
203116,Tyshawn,Taylor,Tyshawn Taylor,12/4/1990,Kansas,USA,75,185,TRUE,FALSE,FALSE,2012,2,41,
203117,Doron,Lamb,Doron Lamb,6/11/1991,Kentucky,USA,76,200,TRUE,FALSE,FALSE,2012,2,42,
203118,Mike,Scott,Mike Scott,16/7/1988,Virginia,USA,79,237,FALSE,TRUE,FALSE,2012,2,43,
203119,Kim,English,Kim English,24/9/1988,Missouri,USA,78,200,TRUE,FALSE,FALSE,2012,2,44,
203120,Justin,Hamilton,Justin Hamilton,1/4/1990,Louisiana State,USA,84,255,FALSE,FALSE,TRUE,2012,2,45,
203121,Darius,Miller,Darius Miller,21/3/1990,Kentucky,USA,78,225,FALSE,TRUE,FALSE,2012,2,46,
203122,Kevin,Murphy,Kevin Murphy,6/3/1990,Tennessee Tech,USA,78,185,TRUE,FALSE,FALSE,2012,2,47,
203123,Kostas,Papanikolaou,Kostas Papanikolaou,31/7/1990,FC Barcelona,Greece,80,235,FALSE,TRUE,FALSE,2012,2,48,
203124,Kyle,O'Quinn,Kyle O'Quinn,26/3/1990,Norfolk State,USA,81,250,FALSE,TRUE,TRUE,2012,2,49,
203126,Kris,Joseph,Kris Joseph,17/12/1988,Syracuse,Canada,79,210,FALSE,TRUE,FALSE,2012,2,51,
203128,Furkan,Aldemir,Furkan Aldemir,9/8/1991,Galatasaray,Turkey,82,240,FALSE,TRUE,TRUE,2012,2,53,
203129,Tornike,Shengelia,Tornike Shengelia,5/10/1991,Spirou Charleroi,Georgia,81,220,FALSE,TRUE,FALSE,2012,2,54,
203130,Darius,Johnson-Odom,Darius Johnson-Odom,28/9/1989,Marquette,USA,74,215,TRUE,FALSE,FALSE,2012,2,55,
203133,Robbie,Hummel,Robbie Hummel,8/3/1989,Purdue,USA,81,219,FALSE,TRUE,FALSE,2012,2,58,
203135,Robert,Sacre,Robert Sacre,6/6/1989,Gonzaga,Canada,84,270,FALSE,FALSE,TRUE,2012,2,60,
203136,Ognjen,Kuzmic,Ognjen Kuzmic,16/5/1990,Malaga,Serbia,84,260,FALSE,FALSE,TRUE,2012,2,52,
203138,Hollis,Thompson,Hollis Thompson,3/4/1991,Georgetown,USA,80,206,FALSE,TRUE,FALSE,-1,-1,-1,
203139,Viacheslav,Kravtsov,Viacheslav Kravtsov,25/8/1987,Donetsk,Ukraine,83,254,FALSE,FALSE,TRUE,-1,-1,-1,
203141,Mirza,Teletovic,Mirza Teletovic,17/9/1985,Baskonia,Bosnia and Herzegovina,81,242,FALSE,TRUE,FALSE,-1,-1,-1,
203142,Chris,Copeland,Chris Copeland,17/3/1984,Colorado,USA,81,239,FALSE,TRUE,FALSE,-1,-1,-1,
203143,Pablo,Prigioni,Pablo Prigioni,17/5/1977,Baskonia,Argentina,75,203143,TRUE,FALSE,FALSE,-22,-22,-22,
203144,Alexey,Shved,Alexey Shved,16/12/1988,CSKA Moscow,Russia,78,187,TRUE,FALSE,FALSE,-1,-1,-1,
203145,Kent,Bazemore,Kent Bazemore,1/7/1989,Old Dominion,USA,76,195,TRUE,TRUE,FALSE,-1,-1,-1,
203146,Maalik,Wayns,Maalik Wayns,2/5/1991,Villanova,USA,73,195,TRUE,FALSE,FALSE,-1,-1,-1,
203147,Chris,Smith,Chris Smith,13/10/1987,Louisville,USA,74,200,TRUE,FALSE,FALSE,-1,-1,-1,
203148,Brian,Roberts,Brian Roberts,3/12/1985,Dayton,USA,73,173,TRUE,FALSE,FALSE,-1,-1,-1,
203149,Micheal,Eric,Micheal Eric,,,,,,,,,,,,
203153,Reeves,Nelson,Reeves Nelson,,,,,,,,,,,,
203154,Greg,Somogyi,Greg Somogyi,,,,,,,,,,,,
203155,Oscar,Bellfield,Oscar Bellfield,,,,,,,,,,,,
203156,Henry,Sims,Henry Sims,27/3/1990,Georgetown,USA,82,248,FALSE,TRUE,TRUE,-1,-1,-1,
203157,John,Shurna,John Shurna,,,,,,,,,,,,
203158,Kevin,Jones,Kevin Jones,25/8/1989,West Virginia,USA,80,260,FALSE,TRUE,FALSE,-1,-1,-1,
203159,Scott,Machado,Scott Machado,8/6/1990,Iona,USA,73,205,TRUE,FALSE,FALSE,-1,-1,-1,
203160,Steven,Gray,Steven Gray,,,,,,,,,,,,
203162,Ben,Hansbrough,Ben Hansbrough,23/12/1987,Notre Dame,USA,75,203162,TRUE,FALSE,FALSE,-22,-22,-22,
203163,Carleton,Scott,Carleton Scott,,,,,,,,,,,,
203164,Lance,Goulbourne,Lance Goulbourne,,,,,,,,,,,,
203174,Tyler,Wilkerson,Tyler Wilkerson,,,,,,,,,,,,
203176,Kyle,Fogg,Kyle Fogg,,,,,,,,,,,,
203178,Wesley,Witherspoon,Wesley Witherspoon,,,,,,,,,,,,
203180,Hank,Thorns,Hank Thorns,,,,,,,,,,,,
203183,Tony,Mitchell,Tony Mitchell,7/8/1989,Alabama,USA,78,216,FALSE,TRUE,FALSE,-1,-1,-1,
203185,Carlon,Brown,Carlon Brown,,,,,,,,,,,,
203186,Willie,Reed,Willie Reed,16/5/1990,St. Louis,USA,83,245,FALSE,FALSE,TRUE,2011,0,0,
203187,Chris,Johnson,Chris Johnson,29/4/1990,Dayton,USA,78,206,FALSE,TRUE,FALSE,-1,-1,-1,
203190,Micah,Downs,Micah Downs,,,,,,,,,,,,
203191,Josh,Akognon,Josh Akognon,,,,,,,,,,,,
203192,Demonte,Harper,Demonte Harper,,,,,,,,,,,,
203193,Dallas,Lauderdale,Dallas Lauderdale,,,,,,,,,,,,
203195,Michael,Dunigan,Michael Dunigan,,,,,,,,,,,,
203196,Ronnie,Aguilar,Ronnie Aguilar,,,,,,,,,,,,
203197,Diante,Garrett,Diante Garrett,3/11/1988,Iowa State,USA,76,190,TRUE,FALSE,FALSE,-1,-1,-1,
203198,Kevin,Anderson,Kevin Anderson,,,,,,,,,,,,
203199,DeQuan,Jones,DeQuan Jones,20/6/1990,Miami,USA,80,221,FALSE,TRUE,FALSE,-1,-1,-1,
203200,Justin,Holiday,Justin Holiday,5/4/1989,Washington,USA,78,180,TRUE,TRUE,FALSE,-1,-1,-1,
203201,Mustapha,Farrakhan,Mustapha Farrakhan,,,,,,,,,,,,
203203,Chris,Wright,Chris Wright,4/11/1989,Georgetown,USA,73,210,TRUE,FALSE,FALSE,-1,-1,-1,
203204,Devin,Searcy,Devin Searcy,,,,,,,,,,,,
203206,Ryan,Allen,Ryan Allen,,,,,,,,,,,,
203210,JaMychal,Green,JaMychal Green,21/6/1990,Alabama,USA,81,227,FALSE,TRUE,TRUE,-1,-1,-1,
203262,Mac,Koshwal,Mac Koshwal,,,,,,,,,,,,
203263,James,Nunnally,James Nunnally,14/7/1990,Cal-Santa Barbara,USA,79,205,FALSE,TRUE,FALSE,-1,-1,-1,
203268,Jorge,Gutierrez,Jorge Gutierrez,27/12/1988,California,Mexico,75,189,TRUE,FALSE,FALSE,-1,-1,-1,
203315,Toure',Murry,Toure' Murry,8/11/1989,Wichita State,USA,77,195,FALSE,TRUE,FALSE,-1,-1,-1,
203317,Tim,Ohlbrecht,Tim Ohlbrecht,30/8/1988,Skyliners Frankfurt,Germany,83,255,FALSE,TRUE,TRUE,-1,-1,-1,
203318,Glen,Rice,Glen Rice,1/1/1991,Georgia Tech,USA,78,206,TRUE,TRUE,FALSE,2013,2,35,
203327,Daniel,Nwaelele,Daniel Nwaelele,,,,,,,,,,,,
203377,Ramone,Moore,Ramone Moore,,,,,,,,,,,,
203382,Aron,Baynes,Aron Baynes,9/12/1986,Washington State,Australia,82,260,FALSE,TRUE,TRUE,-1,-1,-1,
203457,Nerlens,Noel,Nerlens Noel,10/4/1994,Kentucky,USA,82,220,FALSE,TRUE,TRUE,2013,1,6,
203458,Alex,Len,Alex Len,,,,,,FALSE,FALSE,TRUE,,,,
203459,Allen,Crabbe,Allen Crabbe,9/4/1992,California,USA,77,212,TRUE,TRUE,FALSE,2013,2,31,
203460,Andre,Roberson,Andre Roberson,4/12/1991,Colorado,USA,79,210,TRUE,TRUE,FALSE,2013,1,26,
203461,Anthony,Bennett,Anthony Bennett,14/3/1993,UNLV,Canada,80,235,FALSE,TRUE,FALSE,2013,1,1,
203462,Archie,Goodwin,Archie Goodwin,17/8/1994,Kentucky,USA,77,205,TRUE,FALSE,FALSE,2013,1,29,
203463,Ben,McLemore,Ben McLemore,11/2/1993,Kansas,USA,75,195,TRUE,FALSE,FALSE,2013,1,7,
203464,Brandon,Paul,Brandon Paul,30/4/1991,Illinois,USA,76,200,TRUE,FALSE,FALSE,-1,-1,-1,
203466,CJ,Leslie,CJ Leslie,,,,,,,,,,,,
203467,Carrick,Felix,Carrick Felix,17/8/1990,Arizona State,USA,78,201,TRUE,TRUE,FALSE,2013,2,33,
203468,CJ,McCollum,CJ McCollum,,,,,,FALSE,FALSE,FALSE,,,,
203469,Cody,Zeller,Cody Zeller,5/10/1992,Indiana,USA,83,240,FALSE,TRUE,TRUE,2013,1,4,
203471,Dennis,Schroder,Dennis Schroder,,,,,,TRUE,FALSE,FALSE,,,,
203472,Deshaun,Thomas,Deshaun Thomas,,,,,,,,,,,,
203473,Dewayne,Dedmon,Dewayne Dedmon,12/8/1989,Southern California,USA,82,245,FALSE,FALSE,TRUE,-1,-1,-1,
